Dates:,CA,TX,FL,NY,PA,IL,OH,GA,NC,MI,NJ,VA,WA,AZ,MA,TN,IN,MO,MD,WI,CO,MN,SC,AL,LA,KY,OR,OK,CT,UT,PR,IA,NV,AR,MS,KS,NM,NE,WV,ID,HI,NH,ME,MT,RI,DE,SD,ND,AK,DC,VT,WY
260,3405.285714285714,4068.4285714285716,2729.1428571428573,771.1428571428571,862.8571428571429,1864.2857142857142,997.0,1730.857142857143,1215.4285714285713,718.4285714285714,474.7142857142857,959.2857142857143,399.57142857142856,774.7142857142857,377.2857142857143,1506.857142857143,885.4285714285714,1483.142857142857,601.5714285714286,1786.0,492.7142857142857,733.2857142857143,1037.4285714285713,931.1428571428571,601.8571428571429,670.1428571428571,211.0,1020.7142857142857,171.57142857142858,800.7142857142857,315.57142857142856,764.5714285714286,314.14285714285717,778.5714285714286,495.2857142857143,557.0,121.57142857142857,363.7142857142857,193.28571428571428,287.0,111.85714285714286,38.285714285714285,28.714285714285715,176.85714285714286,114.14285714285714,103.28571428571429,286.7142857142857,350.42857142857144,76.85714285714286,50.0,5.142857142857143,69.0
261,3353.8571428571427,4157.142857142857,2743.714285714286,790.7142857142857,956.7142857142857,1855.7142857142858,986.2857142857143,1691.5714285714287,1235.0,718.4285714285714,498.2857142857143,956.7142857142857,407.7142857142857,786.5714285714286,387.7142857142857,1670.0,814.4285714285714,1442.4285714285713,578.0,1801.857142857143,504.7142857142857,815.1428571428571,834.8571428571429,886.7142857142857,552.5714285714286,656.7142857142857,206.14285714285714,1064.7142857142858,171.57142857142858,842.4285714285714,328.57142857142856,741.2857142857143,323.85714285714283,786.2857142857143,498.57142857142856,557.0,116.85714285714286,384.14285714285717,193.57142857142858,297.14285714285717,109.0,35.857142857142854,30.857142857142858,182.57142857142858,111.71428571428571,102.42857142857143,294.0,339.42857142857144,83.57142857142857,51.857142857142854,4.857142857142857,75.0
262,3416.5714285714284,4997.571428571428,2737.0,789.2857142857143,821.2857142857143,1870.5714285714287,954.4285714285714,1714.5714285714287,1228.5714285714287,767.8571428571429,507.85714285714283,938.1428571428571,419.7142857142857,789.4285714285714,388.0,1447.857142857143,783.8571428571429,1461.142857142857,560.2857142857143,1870.142857142857,528.5714285714286,856.1428571428571,777.7142857142857,903.0,517.0,662.1428571428571,209.14285714285714,1097.857142857143,161.28571428571428,850.8571428571429,333.42857142857144,780.4285714285714,317.42857142857144,819.5714285714286,505.42857142857144,580.0,120.14285714285714,392.57142857142856,193.0,316.0,104.0,34.0,29.0,188.85714285714286,114.57142857142857,104.28571428571429,295.42857142857144,344.0,82.85714285714286,50.857142857142854,3.857142857142857,78.85714285714286
263,3473.0,6780.142857142857,2690.0,787.5714285714286,776.0,1879.857142857143,909.2857142857143,1626.857142857143,1237.4285714285713,769.7142857142857,510.85714285714283,928.0,428.0,805.2857142857143,368.0,1416.7142857142858,771.0,1424.2857142857142,523.8571428571429,1912.7142857142858,564.8571428571429,867.2857142857143,1045.5714285714287,917.7142857142857,571.4285714285714,675.8571428571429,215.85714285714286,1108.2857142857142,161.28571428571428,863.4285714285714,313.2857142857143,801.4285714285714,322.57142857142856,803.4285714285714,499.7142857142857,580.0,123.85714285714286,392.2857142857143,201.14285714285714,338.42857142857144,100.71428571428571,34.57142857142857,32.57142857142857,208.0,113.42857142857143,89.14285714285714,313.57142857142856,348.57142857142856,84.85714285714286,47.714285714285715,3.142857142857143,82.57142857142857
264,3501.0,6403.857142857143,2733.714285714286,789.4285714285714,793.4285714285714,1866.5714285714287,890.7142857142857,1517.4285714285713,1211.0,788.1428571428571,517.2857142857143,890.1428571428571,450.57142857142856,768.1428571428571,401.85714285714283,1374.5714285714287,789.7142857142857,1479.857142857143,487.0,1968.857142857143,569.0,898.1428571428571,1080.5714285714287,866.5714285714286,572.0,679.0,235.85714285714286,1125.2857142857142,164.14285714285714,882.0,312.42857142857144,834.7142857142857,365.57142857142856,820.5714285714286,477.0,622.2857142857143,135.14285714285714,402.14285714285717,186.85714285714286,362.42857142857144,100.42857142857143,32.42857142857143,32.857142857142854,211.57142857142858,117.0,85.14285714285714,334.7142857142857,378.14285714285717,88.57142857142857,43.857142857142854,3.0,86.14285714285714
265,3491.285714285714,6442.857142857143,2620.0,797.8571428571429,782.0,1895.2857142857142,879.8571428571429,1449.0,1230.4285714285713,802.1428571428571,518.4285714285714,861.7142857142857,467.2857142857143,598.8571428571429,409.2857142857143,1343.4285714285713,798.5714285714286,1425.2857142857142,468.7142857142857,2018.0,581.7142857142857,898.5714285714286,1037.2857142857142,921.2857142857143,586.1428571428571,684.0,236.14285714285714,1132.2857142857142,155.14285714285714,923.0,360.2857142857143,863.2857142857143,371.7142857142857,834.0,482.14285714285717,622.2857142857143,146.42857142857142,408.42857142857144,182.28571428571428,378.57142857142856,109.71428571428571,32.857142857142854,36.142857142857146,227.85714285714286,117.57142857142857,89.85714285714286,344.42857142857144,388.85714285714283,91.85714285714286,45.142857142857146,2.857142857142857,93.28571428571429
266,3458.4285714285716,6615.857142857143,2567.4285714285716,814.7142857142857,788.5714285714286,1978.4285714285713,899.7142857142857,1396.7142857142858,1901.7142857142858,839.5714285714286,529.2857142857143,818.7142857142857,485.0,489.2857142857143,414.14285714285717,1279.5714285714287,817.7142857142857,1452.7142857142858,471.0,2025.0,596.5714285714286,911.7142857142857,1083.4285714285713,1113.5714285714287,547.1428571428571,705.4285714285714,287.85714285714283,1136.142857142857,151.42857142857142,965.0,393.57142857142856,833.4285714285714,379.57142857142856,837.7142857142857,585.2857142857143,615.2857142857143,162.42857142857142,401.42857142857144,181.42857142857142,392.14285714285717,99.85714285714286,32.0,32.857142857142854,241.85714285714286,80.14285714285714,102.71428571428571,354.14285714285717,378.2857142857143,94.57142857142857,44.42857142857143,3.5714285714285716,96.14285714285714
267,3443.1428571428573,6767.142857142857,2456.1428571428573,817.4285714285714,769.5714285714286,1965.857142857143,923.1428571428571,1264.5714285714287,1977.4285714285713,898.0,574.8571428571429,821.8571428571429,500.7142857142857,467.85714285714283,409.85714285714283,1350.2857142857142,827.1428571428571,1499.7142857142858,461.14285714285717,2096.285714285714,593.4285714285714,991.1428571428571,1147.5714285714287,1061.0,547.1428571428571,704.2857142857143,281.7142857142857,1100.857142857143,151.42857142857142,956.4285714285714,336.7142857142857,840.8571428571429,419.42857142857144,799.2857142857143,512.8571428571429,615.2857142857143,168.57142857142858,396.42857142857144,183.42857142857142,399.7142857142857,99.14285714285714,28.714285714285715,32.142857142857146,249.14285714285714,69.42857142857143,101.0,384.14285714285717,395.2857142857143,98.14285714285714,44.714285714285715,4.428571428571429,97.85714285714286
268,3415.4285714285716,6656.857142857143,2363.285714285714,818.0,796.0,1994.7142857142858,928.5714285714286,1218.5714285714287,1971.2857142857142,898.0,613.5714285714286,804.7142857142857,498.7142857142857,459.85714285714283,443.14285714285717,1354.4285714285713,849.2857142857143,1508.857142857143,463.85714285714283,2169.4285714285716,603.1428571428571,959.5714285714286,1168.4285714285713,1051.2857142857142,545.2857142857143,707.0,283.14285714285717,957.5714285714286,151.42857142857142,977.5714285714286,375.42857142857144,851.0,417.7142857142857,788.4285714285714,499.2857142857143,615.2857142857143,180.71428571428572,399.85714285714283,184.85714285714286,435.57142857142856,101.71428571428571,32.142857142857146,29.857142857142858,258.2857142857143,74.0,99.14285714285714,406.42857142857144,393.7142857142857,98.42857142857143,42.142857142857146,4.0,108.85714285714286
269,3367.0,5833.571428571428,2228.5714285714284,855.2857142857143,859.1428571428571,2027.857142857143,948.1428571428571,1134.5714285714287,1981.0,862.8571428571429,639.8571428571429,779.2857142857143,499.42857142857144,465.57142857142856,468.0,1331.857142857143,899.2857142857143,1482.7142857142858,473.14285714285717,2232.714285714286,584.4285714285714,956.5714285714286,1190.142857142857,1029.0,544.8571428571429,717.4285714285714,288.42857142857144,1040.857142857143,160.42857142857142,1006.8571428571429,435.14285714285717,809.0,450.7142857142857,812.1428571428571,499.0,667.1428571428571,186.0,425.7142857142857,191.57142857142858,430.0,104.71428571428571,36.57142857142857,27.714285714285715,283.42857142857144,70.28571428571429,103.14285714285714,409.85714285714283,390.14285714285717,104.71428571428571,40.857142857142854,3.857142857142857,115.71428571428571
270,3300.1428571428573,3868.1428571428573,2342.1428571428573,917.4285714285714,881.1428571428571,2003.7142857142858,1008.1428571428571,1155.0,1941.142857142857,923.2857142857143,645.7142857142857,786.5714285714286,500.0,476.85714285714283,516.4285714285714,1351.857142857143,920.0,1342.2857142857142,485.57142857142856,2333.8571428571427,567.4285714285714,1003.5714285714286,977.8571428571429,995.7142857142857,513.5714285714286,732.1428571428571,285.57142857142856,1021.0,167.0,1013.1428571428571,486.0,798.4285714285714,471.0,824.8571428571429,516.7142857142857,667.1428571428571,195.28571428571428,455.7142857142857,186.85714285714286,431.7142857142857,109.14285714285714,34.714285714285715,27.285714285714285,289.14285714285717,73.14285714285714,110.0,401.14285714285717,412.2857142857143,114.0,39.857142857142854,4.142857142857143,115.0
271,3307.8571428571427,4195.428571428572,2240.1428571428573,965.2857142857143,917.5714285714286,2064.4285714285716,1033.4285714285713,1192.5714285714287,2018.7142857142858,965.0,693.1428571428571,811.5714285714286,515.5714285714286,460.42857142857144,514.8571428571429,1347.142857142857,954.5714285714286,1309.5714285714287,489.7142857142857,2414.4285714285716,552.4285714285714,1004.8571428571429,893.7142857142857,1078.2857142857142,512.7142857142857,760.4285714285714,282.57142857142856,1005.4285714285714,176.42857142857142,1017.2857142857143,508.7142857142857,810.4285714285714,453.2857142857143,819.1428571428571,516.7142857142857,646.1428571428571,206.85714285714286,465.57142857142856,192.0,441.0,112.57142857142857,37.0,31.428571428571427,308.42857142857144,81.57142857142857,111.85714285714286,393.57142857142856,408.2857142857143,118.0,39.42857142857143,4.428571428571429,111.28571428571429
272,3292.4285714285716,4083.1428571428573,2250.714285714286,1026.2857142857142,960.8571428571429,2051.4285714285716,1081.4285714285713,1184.0,2102.8571428571427,953.5714285714286,703.4285714285714,747.0,520.4285714285714,480.0,553.8571428571429,1412.5714285714287,991.4285714285714,1371.5714285714287,530.0,2489.0,571.5714285714286,1026.857142857143,802.2857142857143,1076.857142857143,509.0,795.7142857142857,286.57142857142856,1017.8571428571429,181.42857142857142,990.1428571428571,431.42857142857144,794.7142857142857,459.0,824.5714285714286,510.85714285714283,646.1428571428571,205.28571428571428,469.42857142857144,188.28571428571428,472.14285714285717,105.85714285714286,39.0,30.857142857142858,322.57142857142856,86.14285714285714,120.0,434.14285714285717,394.0,118.85714285714286,36.0,4.571428571428571,111.14285714285714
273,3319.5714285714284,3921.714285714286,2222.285714285714,1124.857142857143,1011.5714285714286,2001.5714285714287,1130.7142857142858,1160.0,1479.0,945.5714285714286,733.5714285714286,750.5714285714286,523.7142857142857,485.14285714285717,592.8571428571429,1278.4285714285713,1033.2857142857142,1299.857142857143,551.8571428571429,2517.0,567.4285714285714,1025.2857142857142,754.7142857142857,862.8571428571429,524.8571428571429,808.7142857142857,285.2857142857143,1005.5714285714286,244.28571428571428,946.7142857142857,376.7142857142857,787.7142857142857,489.85714285714283,833.2857142857143,503.7142857142857,645.5714285714286,216.14285714285714,493.42857142857144,193.42857142857142,475.2857142857143,108.0,64.14285714285714,33.285714285714285,327.2857142857143,127.85714285714286,121.71428571428571,424.0,399.7142857142857,121.0,37.142857142857146,5.571428571428571,113.42857142857143
274,3028.4285714285716,4224.571428571428,2225.4285714285716,1228.5714285714287,864.5714285714286,2001.7142857142858,1136.7142857142858,1172.142857142857,1542.2857142857142,985.4285714285714,764.4285714285714,770.7142857142857,522.5714285714286,510.42857142857144,607.5714285714286,1243.4285714285713,1072.857142857143,1298.7142857142858,549.5714285714286,2538.714285714286,577.8571428571429,1018.2857142857143,802.5714285714286,969.8571428571429,524.8571428571429,852.1428571428571,264.14285714285717,1034.0,244.28571428571428,954.0,377.14285714285717,789.4285714285714,479.0,824.2857142857143,498.57142857142856,645.5714285714286,229.14285714285714,545.0,187.14285714285714,497.2857142857143,102.57142857142857,68.0,32.285714285714285,349.85714285714283,137.28571428571428,138.42857142857142,407.57142857142856,392.0,123.85714285714286,36.857142857142854,5.428571428571429,128.57142857142858
275,3060.1428571428573,4394.571428571428,2216.714285714286,1279.4285714285713,1055.0,1980.142857142857,1156.857142857143,1177.142857142857,1445.142857142857,985.4285714285714,756.0,818.0,537.8571428571429,502.42857142857144,615.0,1173.5714285714287,1099.4285714285713,1289.2857142857142,555.2857142857143,2492.8571428571427,571.0,1013.1428571428571,813.5714285714286,978.2857142857143,520.5714285714286,875.1428571428571,275.7142857142857,1115.2857142857142,244.28571428571428,1000.4285714285714,333.85714285714283,780.0,481.7142857142857,824.4285714285714,518.4285714285714,645.5714285714286,233.28571428571428,543.8571428571429,182.85714285714286,486.57142857142856,103.42857142857143,67.57142857142857,33.0,361.14285714285717,138.71428571428572,140.42857142857142,411.0,402.0,128.28571428571428,38.42857142857143,6.0,124.42857142857143
276,3074.4285714285716,4297.285714285715,2313.5714285714284,1293.5714285714287,1054.4285714285713,2000.7142857142858,1166.0,1204.7142857142858,1643.7142857142858,1003.4285714285714,750.2857142857143,852.0,548.5714285714286,508.57142857142856,627.1428571428571,1423.857142857143,1093.4285714285713,1247.4285714285713,558.7142857142857,2491.1428571428573,578.1428571428571,1023.0,814.8571428571429,961.4285714285714,517.4285714285714,888.4285714285714,278.57142857142856,969.7142857142857,281.85714285714283,1040.142857142857,291.42857142857144,779.7142857142857,463.7142857142857,768.7142857142857,522.0,582.7142857142857,235.28571428571428,534.8571428571429,175.71428571428572,494.7142857142857,99.42857142857143,67.42857142857143,35.0,347.7142857142857,142.14285714285714,139.14285714285714,408.57142857142856,409.42857142857144,140.0,40.42857142857143,10.285714285714286,125.0
277,3005.1428571428573,4307.285714285715,2169.5714285714284,1322.7142857142858,1061.2857142857142,2037.142857142857,1198.857142857143,1192.0,1731.5714285714287,1008.2857142857143,774.4285714285714,809.4285714285714,556.0,535.7142857142857,624.7142857142857,1537.7142857142858,1125.7142857142858,1403.0,556.1428571428571,2438.0,595.1428571428571,1041.857142857143,762.2857142857143,989.0,517.2857142857143,905.4285714285714,293.57142857142856,1018.1428571428571,273.14285714285717,1043.2857142857142,262.0,779.7142857142857,474.42857142857144,759.4285714285714,437.85714285714283,582.7142857142857,255.71428571428572,525.8571428571429,177.71428571428572,499.85714285714283,94.14285714285714,71.14285714285714,32.57142857142857,374.7142857142857,148.57142857142858,133.57142857142858,411.2857142857143,421.2857142857143,143.57142857142858,50.285714285714285,10.285714285714286,135.57142857142858
278,2942.8571428571427,4084.1428571428573,2264.4285714285716,1374.142857142857,1083.5714285714287,2088.1428571428573,1248.0,1159.4285714285713,1762.4285714285713,1011.1428571428571,745.5714285714286,774.2857142857143,574.2857142857143,575.8571428571429,625.1428571428571,1616.5714285714287,1172.5714285714287,1362.5714285714287,562.7142857142857,2438.5714285714284,626.5714285714286,1073.857142857143,823.2857142857143,959.5714285714286,738.1428571428571,1106.7142857142858,292.7142857142857,1021.8571428571429,259.14285714285717,1057.7142857142858,236.85714285714286,755.4285714285714,481.0,740.4285714285714,578.7142857142857,600.4285714285714,276.7142857142857,530.4285714285714,184.42857142857142,521.1428571428571,93.57142857142857,76.28571428571429,30.428571428571427,427.42857142857144,146.85714285714286,133.85714285714286,502.42857142857144,427.85714285714283,146.0,53.0,10.857142857142858,135.85714285714286
279,3016.1428571428573,4184.714285714285,2363.714285714286,1439.0,1115.0,2215.714285714286,1278.2857142857142,1153.2857142857142,1784.0,1068.7142857142858,845.0,973.4285714285714,587.1428571428571,598.4285714285714,580.8571428571429,1716.4285714285713,1214.4285714285713,1320.5714285714287,559.2857142857143,2477.714285714286,652.4285714285714,1103.142857142857,918.8571428571429,890.1428571428571,734.2857142857143,1103.857142857143,303.57142857142856,1027.857142857143,286.57142857142856,1128.142857142857,262.0,787.2857142857143,488.14285714285717,760.5714285714286,561.8571428571429,600.4285714285714,299.2857142857143,547.4285714285714,185.85714285714286,529.2857142857143,91.85714285714286,80.14285714285714,29.714285714285715,453.85714285714283,161.57142857142858,127.85714285714286,467.85714285714283,450.14285714285717,145.57142857142858,58.142857142857146,12.0,144.14285714285714
280,3047.0,4260.857142857143,2398.4285714285716,1438.142857142857,1146.2857142857142,2310.1428571428573,1327.5714285714287,1199.7142857142858,1821.0,1117.142857142857,865.7142857142857,994.5714285714286,602.1428571428571,617.2857142857143,581.4285714285714,1800.0,1264.7142857142858,1395.2857142857142,562.4285714285714,2526.1428571428573,674.4285714285714,1135.142857142857,927.2857142857143,966.7142857142857,654.2857142857143,1104.142857142857,322.0,1075.5714285714287,248.71428571428572,1161.857142857143,260.14285714285717,804.0,487.2857142857143,623.7142857142857,589.0,670.8571428571429,320.14285714285717,553.4285714285714,200.0,552.1428571428571,91.28571428571429,62.285714285714285,28.285714285714285,506.2857142857143,174.0,127.14285714285714,527.5714285714286,474.85714285714283,152.14285714285714,60.0,11.142857142857142,160.14285714285714
281,3334.285714285714,3864.285714285714,2005.142857142857,1397.5714285714287,1395.142857142857,2376.285714285714,1356.0,1170.142857142857,1838.0,1170.4285714285713,857.8571428571429,1014.5714285714286,623.0,654.1428571428571,576.7142857142857,1864.857142857143,1336.0,1875.0,568.0,2514.285714285714,726.7142857142857,1148.7142857142858,818.5714285714286,878.0,654.2857142857143,1063.4285714285713,337.57142857142856,1124.7142857142858,248.71428571428572,1202.7142857142858,250.57142857142858,828.7142857142857,527.2857142857143,813.5714285714286,638.7142857142857,670.8571428571429,346.57142857142856,595.2857142857143,206.42857142857142,550.0,101.42857142857143,70.71428571428571,30.0,537.2857142857143,190.71428571428572,124.71428571428571,565.8571428571429,497.0,165.14285714285714,63.57142857142857,11.285714285714286,155.71428571428572
282,3264.285714285714,3797.714285714286,2523.4285714285716,1386.2857142857142,1240.142857142857,2558.285714285714,1406.0,1212.0,1996.4285714285713,1170.4285714285713,878.7142857142857,978.0,633.4285714285714,688.7142857142857,565.1428571428571,1929.5714285714287,1405.0,1685.5714285714287,581.0,2626.714285714286,769.2857142857143,1206.0,832.0,881.8571428571429,695.4285714285714,1096.4285714285713,346.2857142857143,1152.857142857143,248.71428571428572,1175.142857142857,248.85714285714286,892.8571428571429,525.5714285714286,831.4285714285714,634.8571428571429,670.8571428571429,358.0,640.5714285714286,214.28571428571428,571.2857142857143,92.57142857142857,71.14285714285714,29.142857142857142,581.0,197.28571428571428,126.71428571428571,592.2857142857143,529.2857142857143,180.71428571428572,66.42857142857143,11.857142857142858,158.14285714285714
283,3320.5714285714284,3689.0,2539.5714285714284,1400.0,1299.5714285714287,2685.285714285714,1459.2857142857142,1228.142857142857,1856.142857142857,1238.5714285714287,875.0,1001.8571428571429,630.5714285714286,711.4285714285714,600.1428571428571,1997.5714285714287,1511.2857142857142,1544.5714285714287,581.4285714285714,2668.0,785.7142857142857,1234.2857142857142,842.2857142857143,909.0,672.8571428571429,1110.2857142857142,356.0,1171.7142857142858,322.42857142857144,1158.4285714285713,229.57142857142858,907.0,558.7142857142857,865.2857142857143,646.4285714285714,736.2857142857143,390.0,653.5714285714286,219.85714285714286,586.0,97.0,75.42857142857143,29.571428571428573,611.1428571428571,201.71428571428572,132.28571428571428,618.1428571428571,552.4285714285714,180.0,67.85714285714286,8.428571428571429,167.57142857142858
284,3420.714285714286,3831.5714285714284,2604.714285714286,1400.0,1343.2857142857142,2861.5714285714284,1475.2857142857142,1236.2857142857142,1889.0,1283.4285714285713,935.7142857142857,1089.0,630.7142857142857,685.7142857142857,636.4285714285714,1922.0,1594.0,1378.142857142857,591.2857142857143,2861.285714285714,842.0,1262.0,844.7142857142857,959.4285714285714,694.2857142857143,1071.0,345.42857142857144,1163.857142857143,350.85714285714283,1197.142857142857,214.85714285714286,914.8571428571429,559.8571428571429,870.8571428571429,748.2857142857143,736.2857142857143,395.14285714285717,654.2857142857143,231.28571428571428,605.8571428571429,95.85714285714286,78.28571428571429,30.714285714285715,609.1428571428571,194.85714285714286,132.57142857142858,637.5714285714286,550.7142857142857,181.28571428571428,59.42857142857143,9.428571428571429,170.57142857142858
285,3406.714285714286,3932.285714285714,2642.4285714285716,1381.7142857142858,1338.5714285714287,2894.714285714286,1563.142857142857,1208.4285714285713,1919.7142857142858,1337.5714285714287,1010.1428571428571,1131.2857142857142,625.1428571428571,728.1428571428571,642.8571428571429,1869.0,1577.4285714285713,1861.142857142857,607.7142857142857,2984.1428571428573,836.4285714285714,1327.4285714285713,872.0,937.0,512.0,918.0,348.57142857142856,1180.4285714285713,356.7142857142857,1216.7142857142858,281.57142857142856,928.5714285714286,566.7142857142857,909.4285714285714,653.7142857142857,743.2857142857143,416.85714285714283,683.7142857142857,239.85714285714286,595.0,92.71428571428571,78.42857142857143,30.285714285714285,592.4285714285714,198.28571428571428,130.71428571428572,615.5714285714286,575.4285714285714,186.14285714285714,62.142857142857146,8.857142857142858,182.57142857142858
286,3371.5714285714284,4002.0,2648.1428571428573,1328.0,1370.2857142857142,3031.285714285714,1654.4285714285713,1262.0,1934.5714285714287,1488.5714285714287,976.8571428571429,1058.0,631.5714285714286,763.8571428571429,663.2857142857143,1911.4285714285713,1647.857142857143,1914.0,589.0,3093.5714285714284,876.1428571428571,1312.0,907.2857142857143,1026.7142857142858,543.2857142857143,962.8571428571429,360.85714285714283,1181.7142857142858,325.7142857142857,1216.2857142857142,276.7142857142857,938.8571428571429,591.7142857142857,911.2857142857143,760.0,743.2857142857143,457.42857142857144,724.4285714285714,251.0,591.2857142857143,91.42857142857143,78.28571428571429,28.142857142857142,608.0,199.0,125.42857142857143,657.2857142857143,600.1428571428571,190.71428571428572,57.285714285714285,9.571428571428571,183.28571428571428
287,3267.1428571428573,4264.0,2721.285714285714,1344.4285714285713,1396.857142857143,3315.0,1698.4285714285713,1259.7142857142858,2027.4285714285713,1614.7142857142858,979.2857142857143,1067.857142857143,638.4285714285714,771.7142857142857,663.5714285714286,1784.2857142857142,1714.5714285714287,1915.2857142857142,595.7142857142857,3228.0,944.4285714285714,1440.5714285714287,939.5714285714286,987.0,617.1428571428571,1007.1428571428571,344.14285714285717,1174.2857142857142,398.85714285714283,1238.142857142857,264.0,965.5714285714286,584.5714285714286,1056.2857142857142,796.2857142857143,721.1428571428571,504.14285714285717,767.0,267.57142857142856,597.7142857142857,89.85714285714286,77.71428571428571,28.428571428571427,599.4285714285714,199.57142857142858,128.14285714285714,655.7142857142857,633.8571428571429,195.57142857142858,58.857142857142854,10.285714285714286,190.0
288,3097.0,4357.571428571428,3288.1428571428573,1392.5714285714287,1413.2857142857142,3418.4285714285716,1823.857142857143,1302.142857142857,1996.142857142857,1379.2857142857142,1004.1428571428571,1047.5714285714287,644.7142857142857,775.5714285714286,655.7142857142857,1927.142857142857,1795.142857142857,1528.2857142857142,618.8571428571429,2803.5714285714284,961.0,1466.0,941.8571428571429,1019.4285714285714,617.1428571428571,1050.2857142857142,344.14285714285717,1126.0,398.85714285714283,1236.142857142857,247.85714285714286,976.0,607.5714285714286,886.0,766.8571428571429,721.1428571428571,517.2857142857143,795.7142857142857,269.7142857142857,659.4285714285714,78.42857142857143,76.14285714285714,31.0,588.0,199.71428571428572,134.85714285714286,666.2857142857143,658.5714285714286,192.71428571428572,59.42857142857143,10.142857142857142,194.42857142857142
289,2962.5714285714284,4471.571428571428,2868.1428571428573,1427.857142857143,1428.0,3635.285714285714,1862.5714285714287,1307.0,2079.5714285714284,1379.2857142857142,1087.4285714285713,1060.2857142857142,639.4285714285714,796.2857142857143,679.5714285714286,2003.857142857143,1800.142857142857,1780.857142857143,614.2857142857143,2416.0,977.2857142857143,1506.2857142857142,940.5714285714286,1040.5714285714287,611.7142857142857,1045.0,340.14285714285717,1130.2857142857142,398.85714285714283,1221.4285714285713,276.42857142857144,944.8571428571429,640.2857142857143,890.4285714285714,724.8571428571429,721.1428571428571,543.5714285714286,778.1428571428571,279.0,697.2857142857143,82.0,78.71428571428571,30.857142857142858,588.4285714285714,216.0,137.57142857142858,672.1428571428571,669.4285714285714,187.0,55.142857142857146,10.285714285714286,202.0
290,2966.1428571428573,4363.857142857143,2892.714285714286,1423.4285714285713,1430.142857142857,3688.285714285714,1920.7142857142858,1285.5714285714287,2060.714285714286,1818.142857142857,1204.2857142857142,1036.857142857143,643.1428571428571,835.2857142857143,689.2857142857143,2054.1428571428573,1801.5714285714287,1981.5714285714287,613.2857142857143,3258.714285714286,1048.142857142857,1571.4285714285713,936.2857142857143,1058.4285714285713,631.8571428571429,1045.2857142857142,324.2857142857143,1127.0,377.7142857142857,1247.142857142857,304.85714285714283,958.2857142857143,642.1428571428571,872.8571428571429,766.2857142857143,729.4285714285714,562.8571428571429,812.2857142857143,287.42857142857144,718.0,79.28571428571429,76.85714285714286,30.0,609.2857142857143,216.57142857142858,129.57142857142858,701.5714285714286,695.8571428571429,188.85714285714286,53.285714285714285,10.142857142857142,215.57142857142858
291,3095.8571428571427,4757.285714285715,3021.1428571428573,1396.0,1460.857142857143,3811.5714285714284,2001.857142857143,1304.857142857143,2038.4285714285713,1876.0,1217.142857142857,992.7142857142857,649.5714285714286,886.1428571428571,721.7142857142857,2105.714285714286,1794.2857142857142,2199.285714285714,628.7142857142857,3438.4285714285716,1071.0,1565.2857142857142,944.2857142857143,1047.857142857143,634.2857142857143,1121.857142857143,332.42857142857144,1150.7142857142858,394.0,1260.5714285714287,349.42857142857144,953.2857142857143,666.2857142857143,896.2857142857143,768.7142857142857,729.4285714285714,597.5714285714286,854.0,280.57142857142856,732.4285714285714,78.57142857142857,78.42857142857143,29.857142857142858,640.2857142857143,241.28571428571428,133.0,731.1428571428571,775.7142857142857,199.57142857142858,53.857142857142854,10.285714285714286,223.14285714285714
292,3244.5714285714284,4818.142857142857,2920.8571428571427,1509.4285714285713,1482.142857142857,4023.0,2048.5714285714284,1307.0,2026.4285714285713,1916.7142857142858,1240.0,1023.1428571428571,656.1428571428571,896.7142857142857,739.1428571428571,2189.0,1875.2857142857142,1741.4285714285713,616.8571428571429,3587.0,1153.142857142857,1521.142857142857,935.4285714285714,1099.5714285714287,703.2857142857143,1140.4285714285713,336.57142857142856,1177.142857142857,430.0,1291.857142857143,298.2857142857143,972.2857142857143,678.5714285714286,907.1428571428571,758.0,757.2857142857143,632.1428571428571,838.0,273.7142857142857,773.7142857142857,82.42857142857143,81.14285714285714,30.142857142857142,643.1428571428571,279.85714285714283,130.0,689.8571428571429,755.4285714285714,209.42857142857142,52.285714285714285,12.714285714285714,238.71428571428572
293,3189.0,5041.714285714285,3231.5714285714284,1533.4285714285713,1548.5714285714287,4155.428571428572,2083.8571428571427,1327.7142857142858,2007.5714285714287,1880.4285714285713,1277.857142857143,1023.2857142857143,677.5714285714286,879.7142857142857,805.1428571428571,2154.285714285714,2004.857142857143,1738.4285714285713,633.0,3528.714285714286,1186.2857142857142,1578.0,911.2857142857143,1128.857142857143,707.4285714285714,1157.7142857142858,326.14285714285717,1235.2857142857142,477.85714285714283,1298.2857142857142,265.2857142857143,986.8571428571429,697.7142857142857,896.2857142857143,706.0,757.2857142857143,631.2857142857143,834.4285714285714,282.14285714285717,822.5714285714286,79.28571428571429,81.14285714285714,32.57142857142857,672.4285714285714,308.0,138.28571428571428,715.0,805.7142857142857,219.85714285714286,53.0,12.714285714285714,249.14285714285714
