Dates:,CA,TX,FL,NY,PA,IL,OH,GA,NC,MI,NJ,VA,WA,AZ,MA,TN,IN,MO,MD,WI,CO,MN,SC,AL,LA,KY,OR,OK,CT,UT,PR,IA,NV,AR,MS,KS,NM,NE,WV,ID,HI,NH,ME,MT,RI,DE,SD,ND,AK,DC,VT,WY
257,762963.0,674772.0,663234.0,446366.0,146990.0,268246.0,140518.0,299056.0,188024.0,125742.0,201985.0,136359.0,82976.0,209907.0,125699.0,177087.0,107809.0,106587.0,117888.0,98440.0,62686.0,85813.0,134122.0,141087.0,159865.0,58764.0,29662.0,72284.0,55166.0,59747.0,18252.0,74080.0,74248.0,72219.0,91234.0,50870.0,27041.0,38970.0,13196.0,35810.0,10978.0,7780.0,4941.0,9431.0,23358.0,19234.0,17291.0,16298.0,6443.0,14743.0,1704.0,4566.0
258,766201.0,678819.0,666507.0,447262.0,147923.0,270302.0,141585.0,300903.0,189576.0,126722.0,202621.0,137460.0,83458.0,211660.0,126128.0,178140.0,108646.0,108334.0,118519.0,100574.0,63145.0,86722.0,135446.0,141757.0,160343.0,59370.0,29850.0,73318.0,55386.0,60658.0,18634.0,75028.0,74595.0,73211.0,91935.0,50870.0,27199.0,39419.0,13430.0,36093.0,11080.0,7814.0,4962.0,9647.0,23488.0,19318.0,17686.0,16690.0,6551.0,14790.0,1707.0,4652.0
259,769831.0,682241.0,669684.0,448052.0,148683.0,272525.0,142596.0,302737.0,191019.0,127500.0,203172.0,138702.0,83929.0,212942.0,126582.0,180497.0,109683.0,110129.0,119062.0,103154.0,63750.0,87807.0,136318.0,142863.0,161322.0,60128.0,29850.0,74567.0,55527.0,61775.0,19113.0,76211.0,75096.0,74082.0,91935.0,52285.0,27350.0,39921.0,13683.0,36489.0,11239.0,7861.0,5005.0,9871.0,23620.0,19366.0,18075.0,17195.0,6658.0,14852.0,1709.0,4747.0
260,774135.0,686068.0,673194.0,449038.0,149845.0,275054.0,143547.0,305021.0,192248.0,128087.0,203682.0,139655.0,84407.0,213551.0,127181.0,181439.0,110759.0,111516.0,119744.0,105557.0,64356.0,88721.0,137240.0,144164.0,161322.0,61106.0,30342.0,75804.0,55527.0,62852.0,19807.0,77058.0,75419.0,75160.0,93087.0,52285.0,27512.0,40387.0,13874.0,36959.0,11376.0,7920.0,5035.0,10163.0,23798.0,19449.0,18444.0,17573.0,6752.0,14902.0,1713.0,4780.0
261,778400.0,688534.0,675691.0,449900.0,150578.0,276456.0,144309.0,306155.0,193581.0,128087.0,204171.0,140511.0,84942.0,214018.0,127540.0,183514.0,111505.0,112844.0,120156.0,107292.0,64857.0,90017.0,137708.0,144962.0,162258.0,61542.0,30599.0,76807.0,55527.0,63772.0,20069.0,77679.0,75804.0,75723.0,93364.0,52285.0,27579.0,40797.0,14054.0,37247.0,11485.0,7947.0,5079.0,10299.0,23880.0,19566.0,18696.0,17925.0,6860.0,14955.0,1718.0,4871.0
262,781694.0,698387.0,677362.0,450473.0,150812.0,277933.0,145165.0,307339.0,194381.0,129662.0,204606.0,141138.0,85265.0,214251.0,127796.0,184409.0,112027.0,114307.0,120568.0,108588.0,65399.0,90942.0,138124.0,145780.0,162501.0,61917.0,30801.0,77908.0,56024.0,64394.0,20311.0,78339.0,76036.0,76364.0,93556.0,53959.0,27683.0,41083.0,14171.0,37491.0,11562.0,7952.0,5106.0,10429.0,23932.0,19667.0,18869.0,18209.0,6930.0,14978.0,1722.0,4944.0
263,784324.0,716207.0,679776.0,451227.0,151646.0,279464.0,145850.0,308221.0,195549.0,130357.0,205116.0,142010.0,85461.0,214846.0,127969.0,185148.0,112626.0,115366.0,120912.0,110327.0,66053.0,91422.0,140789.0,146584.0,163253.0,62731.0,30995.0,79072.0,56160.0,65044.0,20399.0,78887.0,76298.0,76981.0,94021.0,53959.0,27790.0,41388.0,14384.0,37901.0,11618.0,7990.0,5146.0,10700.0,24044.0,19761.0,19189.0,18473.0,6987.0,15021.0,1724.0,5016.0
264,787470.0,719599.0,682370.0,451892.0,152544.0,281312.0,146753.0,309678.0,196501.0,131259.0,205606.0,142590.0,86130.0,215284.0,128512.0,186709.0,113337.0,116946.0,121297.0,112222.0,66669.0,92100.0,141686.0,147153.0,163869.0,63517.0,31313.0,80161.0,56315.0,65921.0,20439.0,79923.0,76807.0,77963.0,94573.0,55226.0,27987.0,41785.0,14504.0,38347.0,11681.0,8007.0,5171.0,10912.0,24177.0,19830.0,19634.0,18945.0,7063.0,15050.0,1725.0,5169.0
265,790640.0,723919.0,684847.0,452847.0,153397.0,283569.0,147744.0,311046.0,198189.0,132337.0,206250.0,143492.0,86729.0,215852.0,128993.0,187544.0,114236.0,118311.0,121800.0,114700.0,67217.0,93012.0,142707.0,148206.0,164446.0,64158.0,31503.0,81244.0,56472.0,67119.0,21156.0,81071.0,77197.0,79049.0,95310.0,55226.0,28224.0,42278.0,14706.0,38743.0,11848.0,8044.0,5215.0,11242.0,24311.0,19947.0,20097.0,19412.0,7194.0,15106.0,1727.0,5305.0
266,794040.0,728552.0,687656.0,453755.0,154203.0,286374.0,148894.0,312514.0,204331.0,133377.0,206877.0,144433.0,87324.0,216367.0,129481.0,189454.0,115407.0,120298.0,122359.0,117329.0,67926.0,94189.0,143902.0,150658.0,165152.0,65066.0,31865.0,82520.0,56587.0,68530.0,21868.0,82045.0,77753.0,79946.0,96032.0,56592.0,28487.0,42731.0,14953.0,39234.0,11938.0,8085.0,5235.0,11564.0,24181.0,20085.0,20554.0,19843.0,7320.0,15163.0,1734.0,5420.0
267,798237.0,733438.0,690387.0,454760.0,155232.0,288815.0,150009.0,313873.0,206090.0,134373.0,207706.0,145408.0,87912.0,216826.0,130050.0,190891.0,116549.0,122014.0,122972.0,120231.0,68510.0,95659.0,145273.0,151591.0,165152.0,66036.0,32314.0,83510.0,56587.0,69547.0,22164.0,82944.0,78355.0,80755.0,96677.0,56592.0,28692.0,43162.0,15158.0,39757.0,12070.0,8121.0,5260.0,11907.0,24284.0,20156.0,21133.0,20340.0,7439.0,15215.0,1744.0,5465.0
268,802308.0,735132.0,692234.0,455626.0,156150.0,290419.0,150809.0,314685.0,207380.0,134373.0,208466.0,146144.0,88433.0,217237.0,130642.0,192995.0,117450.0,123406.0,123403.0,122478.0,69079.0,96734.0,145887.0,152321.0,166075.0,66491.0,32581.0,83510.0,56587.0,70615.0,22697.0,83636.0,78728.0,81242.0,96859.0,56592.0,28844.0,43596.0,15348.0,40296.0,12197.0,8172.0,5288.0,12107.0,24398.0,20260.0,21541.0,20681.0,7549.0,15250.0,1746.0,5633.0
269,805263.0,739222.0,692962.0,456460.0,156826.0,292128.0,151802.0,315281.0,208248.0,135702.0,209085.0,146593.0,88761.0,217510.0,131072.0,193732.0,118322.0,124686.0,123880.0,124217.0,69490.0,97638.0,146455.0,152983.0,166315.0,66939.0,32820.0,85194.0,57147.0,71442.0,23357.0,84002.0,79191.0,82049.0,97049.0,58629.0,28985.0,44063.0,15512.0,40501.0,12295.0,8208.0,5300.0,12413.0,24424.0,20389.0,21738.0,20940.0,7663.0,15264.0,1749.0,5754.0
270,807425.0,743284.0,696171.0,457649.0,157814.0,293490.0,152907.0,316306.0,209137.0,136820.0,209636.0,147516.0,88961.0,218184.0,131584.0,194611.0,119066.0,124762.0,124311.0,126664.0,70025.0,98447.0,147634.0,153554.0,166848.0,67856.0,32994.0,86219.0,57329.0,72136.0,23801.0,84476.0,79595.0,82755.0,97638.0,58629.0,29157.0,44578.0,15692.0,40923.0,12382.0,8233.0,5337.0,12724.0,24556.0,20531.0,21997.0,21359.0,7785.0,15300.0,1753.0,5821.0
271,810625.0,748967.0,698051.0,458649.0,158967.0,295763.0,153987.0,318026.0,210632.0,138014.0,210458.0,148271.0,89739.0,218507.0,132116.0,196139.0,120019.0,126113.0,124725.0,129123.0,70536.0,99134.0,147942.0,154701.0,167458.0,68840.0,33291.0,87199.0,57550.0,73042.0,24000.0,85596.0,79980.0,83697.0,98190.0,59749.0,29435.0,45044.0,15848.0,41434.0,12469.0,8266.0,5391.0,13071.0,24748.0,20613.0,22389.0,21803.0,7889.0,15326.0,1756.0,5948.0
272,813687.0,752501.0,700602.0,460031.0,160123.0,297929.0,155314.0,319334.0,212909.0,139012.0,211174.0,148721.0,90372.0,219212.0,132870.0,197432.0,121176.0,127912.0,125510.0,132123.0,71218.0,100200.0,148323.0,155744.0,168009.0,69728.0,33509.0,88369.0,57742.0,74050.0,24176.0,86634.0,80410.0,84821.0,98886.0,59749.0,29661.0,45564.0,16024.0,42048.0,12589.0,8317.0,5431.0,13500.0,24914.0,20787.0,23136.0,22170.0,8026.0,15358.0,1759.0,6083.0
273,817277.0,756004.0,703212.0,461629.0,161284.0,300385.0,156809.0,320634.0,214684.0,139996.0,212012.0,149687.0,90990.0,219763.0,133631.0,198403.0,122640.0,129397.0,126222.0,134948.0,71898.0,101366.0,149185.0,156698.0,168826.0,70727.0,33862.0,89559.0,58297.0,75157.0,24505.0,87559.0,81182.0,85779.0,99558.0,61111.0,30000.0,46185.0,16307.0,42561.0,12694.0,8534.0,5468.0,13855.0,25076.0,20937.0,23522.0,22641.0,8167.0,15423.0,1773.0,6214.0
274,819436.0,763010.0,705965.0,463360.0,161284.0,302827.0,157966.0,322078.0,216886.0,141271.0,213057.0,150803.0,91570.0,220399.0,134303.0,199595.0,124059.0,131105.0,126819.0,138002.0,72555.0,102787.0,150891.0,158380.0,168826.0,72001.0,34163.0,90748.0,58297.0,76225.0,24804.0,88470.0,81708.0,86525.0,100167.0,61111.0,30296.0,46977.0,16468.0,43238.0,12788.0,8597.0,5486.0,14356.0,25245.0,21125.0,23986.0,23084.0,8306.0,15473.0,1782.0,6365.0
275,823729.0,765894.0,707751.0,464582.0,163535.0,304280.0,158907.0,322925.0,217496.0,141271.0,213758.0,151870.0,92198.0,220754.0,134947.0,201210.0,125146.0,132431.0,127290.0,139928.0,73076.0,103826.0,151582.0,159169.0,169719.0,72617.0,34511.0,91317.0,58297.0,77618.0,25034.0,89096.0,82100.0,87013.0,100488.0,61111.0,30477.0,47403.0,16628.0,43702.0,12921.0,8645.0,5519.0,14635.0,25369.0,21243.0,24418.0,23495.0,8447.0,15519.0,1788.0,6504.0
276,826784.0,769303.0,709157.0,465515.0,164207.0,306133.0,159964.0,323714.0,219754.0,142726.0,214337.0,152557.0,92601.0,221070.0,135462.0,203699.0,125976.0,133418.0,127791.0,141655.0,73537.0,104799.0,152159.0,159713.0,169937.0,73158.0,34770.0,91982.0,59120.0,78723.0,25397.0,89460.0,82437.0,87430.0,100703.0,62708.0,30632.0,47807.0,16742.0,43964.0,12991.0,8680.0,5545.0,14847.0,25419.0,21363.0,24598.0,23806.0,8643.0,15547.0,1821.0,6629.0
277,828461.0,773435.0,711358.0,466908.0,165243.0,307750.0,161299.0,324650.0,221258.0,143878.0,215057.0,153182.0,92853.0,221934.0,135957.0,205375.0,126946.0,134583.0,128204.0,143730.0,74191.0,105740.0,152970.0,160477.0,170469.0,74194.0,35049.0,93346.0,59241.0,79439.0,25635.0,89934.0,82916.0,88071.0,100703.0,62708.0,30947.0,48259.0,16936.0,44422.0,13041.0,8731.0,5565.0,15347.0,25596.0,21466.0,24876.0,24308.0,8790.0,15652.0,1825.0,6770.0
278,831225.0,777556.0,713902.0,468268.0,166552.0,310380.0,162723.0,326142.0,222969.0,145092.0,215677.0,153691.0,93759.0,222538.0,136492.0,207455.0,128227.0,135651.0,128664.0,146193.0,74922.0,106651.0,153705.0,161418.0,172625.0,76587.0,35340.0,94352.0,59364.0,80446.0,25658.0,90884.0,83347.0,88880.0,102241.0,63952.0,31372.0,48757.0,17139.0,45082.0,13124.0,8800.0,5604.0,16063.0,25776.0,21550.0,25906.0,24798.0,8911.0,15697.0,1832.0,6899.0
279,834800.0,781794.0,717148.0,470104.0,167928.0,313439.0,164262.0,327407.0,225397.0,146493.0,217089.0,155535.0,94482.0,223401.0,136936.0,209447.0,129677.0,137156.0,129425.0,149467.0,75785.0,107922.0,154755.0,161975.0,173149.0,77455.0,35634.0,95564.0,59748.0,81947.0,26010.0,92145.0,83827.0,90145.0,102819.0,63952.0,31756.0,49396.0,17325.0,45753.0,13232.0,8878.0,5639.0,16677.0,26045.0,21682.0,26411.0,25321.0,9045.0,15765.0,1843.0,7092.0
280,838606.0,785830.0,720001.0,471696.0,169308.0,316556.0,166102.0,329032.0,227431.0,147816.0,218072.0,156649.0,95205.0,224084.0,137701.0,211003.0,131493.0,139164.0,130159.0,152631.0,76619.0,109312.0,155676.0,163465.0,173406.0,78456.0,36116.0,97088.0,60038.0,83290.0,26326.0,93187.0,84593.0,90145.0,103681.0,65807.0,32241.0,50059.0,17707.0,46426.0,13333.0,8970.0,5666.0,17399.0,26294.0,21827.0,27215.0,25965.0,9232.0,15843.0,1851.0,7335.0
281,842776.0,790060.0,720001.0,473143.0,171050.0,319461.0,167458.0,330269.0,229752.0,149464.0,219062.0,157905.0,95931.0,224978.0,138340.0,212649.0,133411.0,144230.0,130795.0,155602.0,77642.0,110828.0,156621.0,164526.0,173406.0,79445.0,36526.0,98621.0,60038.0,84644.0,26558.0,94271.0,85399.0,92220.0,104638.0,65807.0,32722.0,51144.0,17913.0,47088.0,13498.0,9092.0,5696.0,18117.0,26580.0,21998.0,27947.0,26563.0,9462.0,15918.0,1861.0,7455.0
282,846579.0,792478.0,725415.0,474286.0,172216.0,322188.0,168749.0,331409.0,231471.0,149464.0,219909.0,158716.0,96632.0,225575.0,138903.0,214717.0,134981.0,144230.0,131357.0,158315.0,78461.0,112268.0,157406.0,165342.0,174587.0,80292.0,36935.0,99387.0,60038.0,85844.0,26776.0,95346.0,85779.0,92833.0,104932.0,65807.0,32983.0,51887.0,18128.0,47701.0,13569.0,9143.0,5723.0,18702.0,26750.0,22130.0,28564.0,27200.0,9712.0,15984.0,1871.0,7611.0
283,850028.0,795126.0,726934.0,475315.0,173304.0,324930.0,170179.0,332311.0,232747.0,151396.0,220462.0,159570.0,97015.0,226050.0,139663.0,217682.0,136555.0,144230.0,131861.0,160331.0,79037.0,113439.0,158055.0,166076.0,174647.0,80930.0,37262.0,100184.0,61377.0,86832.0,27004.0,95809.0,86348.0,93487.0,105228.0,67862.0,33362.0,52382.0,18281.0,48066.0,13670.0,9208.0,5752.0,19125.0,26831.0,22289.0,28925.0,27673.0,9903.0,16022.0,1880.0,7802.0
284,852406.0,800256.0,729591.0,476708.0,174646.0,327781.0,171626.0,333304.0,234481.0,152862.0,221607.0,160805.0,97268.0,226734.0,140412.0,218829.0,138104.0,144230.0,132343.0,163759.0,80085.0,114574.0,158883.0,167193.0,175329.0,81691.0,37467.0,101493.0,61697.0,87819.0,27139.0,96338.0,86835.0,94167.0,105941.0,67862.0,33713.0,52839.0,18555.0,48663.0,13712.0,9279.0,5780.0,19611.0,26960.0,22394.0,29339.0,28163.0,10059.0,16068.0,1891.0,7964.0
285,855072.0,805082.0,732399.0,477940.0,175922.0,330643.0,173665.0,334601.0,236407.0,154455.0,222748.0,161610.0,98135.0,227635.0,140992.0,220538.0,139269.0,148679.0,132918.0,167082.0,80777.0,115943.0,159809.0,167977.0,176209.0,83013.0,37780.0,102615.0,61861.0,88963.0,27629.0,97384.0,87314.0,95246.0,106817.0,69155.0,34290.0,53543.0,18818.0,49247.0,13773.0,9349.0,5816.0,20210.0,27164.0,22465.0,30215.0,28826.0,10214.0,16132.0,1894.0,8177.0
286,858401.0,809808.0,735685.0,479400.0,177520.0,334658.0,175843.0,336241.0,238939.0,156913.0,223927.0,162941.0,98903.0,228748.0,141579.0,222827.0,141212.0,150554.0,133548.0,171122.0,81918.0,117106.0,161106.0,169162.0,176952.0,84195.0,38160.0,103836.0,62028.0,90461.0,27947.0,98717.0,87969.0,96524.0,108139.0,69155.0,34958.0,54467.0,19082.0,49892.0,13872.0,9426.0,5836.0,20933.0,27438.0,22560.0,31012.0,29522.0,10380.0,16166.0,1910.0,8375.0
287,861476.0,815678.0,739050.0,481107.0,179086.0,339761.0,177991.0,337850.0,241623.0,159119.0,224927.0,164124.0,99674.0,229486.0,142346.0,223493.0,143495.0,152571.0,134329.0,175227.0,83230.0,119396.0,162253.0,170374.0,177726.0,85506.0,38525.0,105308.0,62830.0,91957.0,28174.0,99946.0,88685.0,97539.0,109255.0,70855.0,35770.0,55428.0,19580.0,50610.0,13962.0,9514.0,5865.0,21595.0,27691.0,22724.0,31805.0,30402.0,10601.0,16255.0,1923.0,8665.0
288,864455.0,820563.0,743018.0,482891.0,180943.0,343390.0,180225.0,339384.0,243725.0,159119.0,226091.0,165238.0,100444.0,230407.0,142930.0,226139.0,145977.0,154928.0,135127.0,175227.0,84369.0,121090.0,163214.0,171662.0,177726.0,86797.0,38935.0,106503.0,62830.0,93297.0,28293.0,101103.0,89652.0,98422.0,110006.0,70855.0,36343.0,56714.0,19801.0,51704.0,14047.0,9625.0,5913.0,22233.0,27978.0,22942.0,32611.0,31173.0,10811.0,16334.0,1932.0,8816.0
289,867317.0,823779.0,745492.0,484281.0,182212.0,347635.0,181787.0,340558.0,246028.0,159119.0,227521.0,166138.0,101108.0,231149.0,143660.0,228744.0,147582.0,156696.0,135657.0,175227.0,85302.0,122812.0,163990.0,172626.0,178869.0,87607.0,39316.0,107299.0,62830.0,94394.0,28711.0,101960.0,90261.0,99066.0,110006.0,70855.0,36788.0,57334.0,20081.0,52582.0,14143.0,9694.0,5939.0,22821.0,28262.0,23093.0,33269.0,31886.0,11021.0,16370.0,1943.0,9025.0
290,870791.0,825673.0,747183.0,485279.0,183315.0,350748.0,183624.0,341310.0,247172.0,164123.0,228892.0,166828.0,101517.0,231897.0,144488.0,232061.0,149166.0,158101.0,136154.0,183142.0,86374.0,124439.0,164609.0,173485.0,179070.0,88247.0,39532.0,108073.0,64021.0,95562.0,29138.0,102517.0,90843.0,99597.0,110592.0,72968.0,37302.0,58068.0,20293.0,53092.0,14225.0,9746.0,5962.0,23390.0,28347.0,23196.0,33836.0,32544.0,11225.0,16395.0,1951.0,9311.0
291,874077.0,833557.0,750739.0,486480.0,184872.0,354462.0,185639.0,342438.0,248750.0,165994.0,230127.0,167754.0,101815.0,232937.0,145464.0,233569.0,150664.0,159625.0,136744.0,187828.0,87582.0,125531.0,165493.0,174528.0,179769.0,89544.0,39794.0,109548.0,64455.0,96643.0,29585.0,103011.0,91499.0,100441.0,111322.0,72968.0,37896.0,58817.0,20519.0,53790.0,14262.0,9828.0,5989.0,24093.0,28649.0,23325.0,34457.0,33593.0,11456.0,16445.0,1963.0,9526.0
292,877784.0,838809.0,752845.0,488506.0,186297.0,358804.0,188005.0,343750.0,250592.0,167872.0,231428.0,168772.0,102728.0,233912.0,146166.0,235861.0,152396.0,160869.0,137236.0,192191.0,88849.0,126591.0,166357.0,175674.0,181132.0,90996.0,40136.0,110855.0,64871.0,98006.0,29717.0,104190.0,92064.0,101596.0,112123.0,74456.0,38715.0,59409.0,20734.0,54663.0,14350.0,9917.0,6027.0,24712.0,29123.0,23375.0,35044.0,34114.0,11680.0,16498.0,1983.0,9848.0
293,880724.0,845100.0,758306.0,490134.0,188360.0,363746.0,190430.0,345535.0,252992.0,170076.0,232872.0,170104.0,103646.0,234906.0,147215.0,237907.0,155246.0,162723.0,137979.0,195823.0,90222.0,128152.0,167485.0,177064.0,181904.0,92299.0,40443.0,112483.0,65373.0,99549.0,29804.0,105625.0,92853.0,102798.0,113081.0,74456.0,39377.0,60308.0,21057.0,55650.0,14427.0,9994.0,6064.0,25640.0,29594.0,23528.0,36017.0,35162.0,11919.0,16537.0,1999.0,10119.0
294,886865.0,851572.0,761924.0,491771.0,190579.0,368746.0,192948.0,347759.0,255708.0,172122.0,234187.0,171284.0,104431.0,235882.0,148285.0,241513.0,157713.0,164534.0,138691.0,200466.0,91572.0,129863.0,168549.0,180916.0,182603.0,93748.0,40810.0,113856.0,66052.0,101509.0,30956.0,106874.0,93666.0,104135.0,113876.0,76230.0,40168.0,61285.0,21392.0,56600.0,14529.0,10112.0,6095.0,26503.0,30118.0,23687.0,37202.0,36058.0,12167.0,16609.0,2029.0,10545.0
295,892810.0,858071.0,766305.0,493832.0,192622.0,374907.0,195806.0,349605.0,258292.0,175612.0,236393.0,172372.0,105280.0,236772.0,149488.0,244087.0,160454.0,167452.0,139487.0,205139.0,93400.0,132122.0,169341.0,183276.0,182603.0,95480.0,41348.0,115685.0,66052.0,103117.0,31072.0,108514.0,94812.0,105318.0,115088.0,76230.0,41040.0,62510.0,21712.0,57673.0,14669.0,10238.0,6137.0,27142.0,30583.0,23847.0,38141.0,37025.0,12523.0,16706.0,2057.0,10805.0
296,898029.0,862375.0,768653.0,495464.0,194288.0,378969.0,198115.0,350923.0,260099.0,175612.0,237800.0,173371.0,106115.0,238163.0,150565.0,247587.0,162607.0,169495.0,140279.0,208917.0,95089.0,133802.0,170678.0,184355.0,183575.0,96942.0,41739.0,116736.0,66052.0,104882.0,31737.0,109657.0,95703.0,106115.0,115088.0,76230.0,41863.0,63215.0,21906.0,58694.0,14758.0,10328.0,6201.0,27880.0,30857.0,23961.0,39203.0,37874.0,13041.0,16767.0,2087.0,11041.0
297,901010.0,867075.0,771989.0,496655.0,195695.0,383698.0,200231.0,351881.0,261742.0,179669.0,239295.0,174275.0,106704.0,238964.0,151777.0,249866.0,164581.0,171022.0,140844.0,211928.0,97300.0,135372.0,171501.0,185322.0,183802.0,97866.0,42101.0,117399.0,68099.0,106083.0,32198.0,110404.0,96178.0,106727.0,115763.0,78676.0,42586.0,63797.0,22223.0,59344.0,14877.0,10397.0,6254.0,28501.0,31024.0,24168.0,39741.0,38406.0,13391.0,16812.0,2096.0,11477.0
298,904198.0,874367.0,776215.0,498646.0,198446.0,387698.0,202740.0,353372.0,263883.0,182344.0,241376.0,175409.0,107052.0,240122.0,153037.0,251774.0,166564.0,172717.0,141741.0,217429.0,98733.0,137536.0,172579.0,186437.0,184724.0,99637.0,42436.0,118409.0,68637.0,107228.0,32461.0,111261.0,96908.0,107679.0,116617.0,78676.0,43169.0,64499.0,22706.0,60041.0,14914.0,10531.0,6311.0,29346.0,31445.0,24249.0,40730.0,39309.0,13779.0,16906.0,2127.0,11806.0
299,908713.0,879994.0,780220.0,500677.0,200674.0,393808.0,205347.0,355025.0,266136.0,185934.0,243391.0,176754.0,108185.0,241165.0,154218.0,254220.0,169112.0,174632.0,142425.0,221559.0,100208.0,139444.0,173491.0,187706.0,185822.0,101494.0,42808.0,119152.0,69127.0,108803.0,32527.0,113042.0,97479.0,108640.0,117617.0,82045.0,43826.0,65376.0,23064.0,60923.0,14978.0,10641.0,6387.0,29966.0,31944.0,24392.0,42000.0,40127.0,14131.0,16973.0,2138.0,12146.0
300,912904.0,886820.0,784331.0,503176.0,202876.0,400171.0,208937.0,356848.0,269021.0,190043.0,245364.0,178183.0,109260.0,242480.0,155564.0,256880.0,172730.0,177693.0,143387.0,226705.0,102014.0,142311.0,174591.0,189149.0,186216.0,103305.0,43228.0,120193.0,70446.0,110640.0,33279.0,114982.0,98554.0,109712.0,118587.0,82045.0,44904.0,66545.0,23466.0,61785.0,15039.0,10768.0,6467.0,30853.0,32312.0,24553.0,43000.0,41355.0,14481.0,17074.0,2154.0,12507.0
301,916918.0,893451.0,789714.0,505431.0,205517.0,408660.0,212782.0,358225.0,271830.0,193388.0,247762.0,179639.0,110362.0,244045.0,157146.0,259488.0,175893.0,180200.0,144314.0,232062.0,104426.0,145465.0,175594.0,190496.0,186649.0,105242.0,43793.0,121495.0,71207.0,112932.0,33853.0,117185.0,99786.0,110874.0,119336.0,85181.0,45909.0,68150.0,23990.0,62746.0,15116.0,10884.0,6570.0,31916.0,32874.0,24751.0,44559.0,42733.0,14858.0,17144.0,2173.0,13028.0
302,922005.0,900596.0,791997.0,507480.0,208027.0,416559.0,215697.0,360790.0,274635.0,197406.0,249513.0,181190.0,111607.0,245946.0,158576.0,260672.0,179358.0,183186.0,145281.0,237870.0,107350.0,148472.0,176612.0,192285.0,186649.0,107219.0,44388.0,122762.0,71207.0,114656.0,34138.0,119755.0,100763.0,112190.0,120160.0,85181.0,46490.0,69645.0,24460.0,63810.0,15216.0,11084.0,6668.0,32801.0,33408.0,24951.0,45992.0,44194.0,15312.0,17266.0,2195.0,13298.0
303,926534.0,972330.0,796802.0,509735.0,209936.0,423539.0,219000.0,361982.0,276692.0,197406.0,251639.0,182392.0,112754.0,247473.0,159707.0,261426.0,182108.0,185535.0,146145.0,241423.0,109910.0,150672.0,178023.0,193985.0,187720.0,108642.0,44921.0,124111.0,71207.0,116510.0,34541.0,121967.0,101479.0,112190.0,120500.0,85181.0,47232.0,70732.0,24883.0,64608.0,15284.0,11214.0,6715.0,33495.0,33888.0,25126.0,47324.0,45344.0,15663.0,17369.0,2212.0,13723.0
304,930628.0,977785.0,801371.0,511368.0,211996.0,429761.0,221909.0,362921.0,278028.0,204326.0,253434.0,183418.0,113541.0,248139.0,160549.0,264587.0,185185.0,188186.0,146995.0,244928.0,112147.0,153620.0,178917.0,194892.0,187995.0,109670.0,45429.0,125195.0,73858.0,117706.0,35405.0,123372.0,102114.0,113641.0,120865.0,89227.0,48104.0,71666.0,25235.0,65088.0,15367.0,11320.0,6799.0,34252.0,34120.0,25311.0,47850.0,46311.0,16007.0,17438.0,2235.0,14167.0
305,934672.0,988450.0,805924.0,513689.0,214871.0,436277.0,226138.0,394526.0,280377.0,207763.0,255839.0,184679.0,114084.0,249818.0,161585.0,266357.0,188066.0,190424.0,147766.0,251032.0,114709.0,157096.0,179952.0,195929.0,189148.0,111379.0,45978.0,126526.0,73858.0,119375.0,35750.0,124464.0,103025.0,114519.0,121509.0,89227.0,49240.0,72620.0,25593.0,65845.0,15444.0,11448.0,6926.0,35159.0,34543.0,25426.0,48854.0,47532.0,16390.0,17524.0,2257.0,14619.0
306,940010.0,998267.0,810256.0,515815.0,217666.0,443815.0,230209.0,397281.0,282802.0,212160.0,258880.0,185836.0,115790.0,250633.0,163299.0,269802.0,191764.0,193023.0,148766.0,257287.0,117637.0,160923.0,180870.0,197777.0,190164.0,113009.0,46460.0,127772.0,75373.0,121485.0,35807.0,126740.0,104093.0,115812.0,122275.0,92215.0,50251.0,74060.0,25987.0,67024.0,15531.0,11563.0,7077.0,35955.0,35122.0,25534.0,49791.0,48704.0,16798.0,17601.0,2288.0,15044.0
307,944576.0,1008438.0,816376.0,518812.0,220566.0,453750.0,235170.0,399625.0,285661.0,218263.0,261456.0,187202.0,117385.0,252768.0,165161.0,271771.0,196176.0,196576.0,149964.0,263571.0,121006.0,164865.0,181639.0,199158.0,190845.0,115277.0,47049.0,129873.0,77060.0,124292.0,36101.0,130732.0,105360.0,117360.0,123887.0,92215.0,51110.0,75888.0,26547.0,68314.0,15686.0,11808.0,7260.0,36968.0,35750.0,25753.0,51151.0,50276.0,17111.0,17682.0,2326.0,15409.0
308,951094.0,1017677.0,821526.0,522021.0,223950.0,465540.0,240178.0,402427.0,288569.0,222509.0,264228.0,188770.0,119257.0,254764.0,167274.0,273144.0,200823.0,200507.0,151505.0,269982.0,124469.0,170307.0,182872.0,200714.0,191715.0,117505.0,47839.0,131751.0,78125.0,127279.0,36904.0,133510.0,106922.0,119230.0,124854.0,97633.0,52394.0,78012.0,27087.0,69579.0,15785.0,12012.0,7444.0,37947.0,36380.0,26035.0,52639.0,52081.0,17618.0,17792.0,2354.0,16405.0
